externalCustomerId,firstName,lastName,email,phone,city,state,preferredChannel,loyaltyTier,consentWhatsApp,consentSms,consentEmail,consentRcs
MYN-CUST-00376,Dev,Reddy,dev.reddy.376@myntra.demo,9300000376,Bangalore,Karnataka,EMAIL,SILVER,False,True,True,False
MYN-CUST-00377,Meera,Singh,meera.singh.377@myntra.demo,9300000377,Mumbai,Maharashtra,RCS,SILVER,False,True,True,True
MYN-CUST-00378,Yash,Nair,yash.nair.378@myntra.demo,9300000378,Kolkata,West Bengal,WHATSAPP,PLATINUM,True,True,True,False
MYN-CUST-00379,Ananya,Mehta,ananya.mehta.379@myntra.demo,9300000379,Hyderabad,Telangana,EMAIL,SILVER,False,True,True,True
MYN-CUST-00380,Neha,Jain,neha.jain.380@myntra.demo,9300000380,Hyderabad,Telangana,EMAIL,PLATINUM,True,True,True,True
MYN-CUST-00381,Kabir,Kumar,kabir.kumar.381@myntra.demo,9300000381,Pune,Maharashtra,WHATSAPP,BRONZE,True,True,True,True
MYN-CUST-00382,Varun,Singh,varun.singh.382@myntra.demo,9300000382,Chennai,Tamil Nadu,RCS,SILVER,True,False,True,False
MYN-CUST-00383,Simran,Gupta,simran.gupta.383@myntra.demo,9300000383,Ahmedabad,Gujarat,RCS,GOLD,False,True,True,False
MYN-CUST-00384,Yash,Bose,yash.bose.384@myntra.demo,9300000384,Mumbai,Maharashtra,WHATSAPP,GOLD,True,True,True,True
MYN-CUST-00385,Tanya,Saxena,tanya.saxena.385@myntra.demo,9300000385,Kolkata,West Bengal,EMAIL,GOLD,True,True,False,True
MYN-CUST-00386,Karan,Jain,karan.jain.386@myntra.demo,9300000386,Hyderabad,Telangana,WHATSAPP,SILVER,True,True,True,False
MYN-CUST-00387,Simran,Gupta,simran.gupta.387@myntra.demo,9300000387,Chennai,Tamil Nadu,EMAIL,SILVER,True,False,True,False
MYN-CUST-00388,Tanya,Kapoor,tanya.kapoor.388@myntra.demo,9300000388,Delhi,Delhi,SMS,BRONZE,True,True,False,False
MYN-CUST-00389,Yash,Patel,yash.patel.389@myntra.demo,9300000389,Kolkata,West Bengal,WHATSAPP,GOLD,False,True,True,True
MYN-CUST-00390,Kabir,Kumar,kabir.kumar.390@myntra.demo,9300000390,Mumbai,Maharashtra,WHATSAPP,PLATINUM,True,False,True,False
MYN-CUST-00391,Nisha,Patel,nisha.patel.391@myntra.demo,9300000391,Chennai,Tamil Nadu,WHATSAPP,PLATINUM,True,True,True,False
MYN-CUST-00392,Nisha,Bose,nisha.bose.392@myntra.demo,9300000392,Ahmedabad,Gujarat,WHATSAPP,BRONZE,True,True,True,True
MYN-CUST-00393,Sneha,Kapoor,sneha.kapoor.393@myntra.demo,9300000393,Ahmedabad,Gujarat,WHATSAPP,BRONZE,True,True,True,False
MYN-CUST-00394,Simran,Kapoor,simran.kapoor.394@myntra.demo,9300000394,Pune,Maharashtra,WHATSAPP,GOLD,True,True,True,True
MYN-CUST-00395,Rohan,Kumar,rohan.kumar.395@myntra.demo,9300000395,Pune,Maharashtra,EMAIL,PLATINUM,True,True,True,False
MYN-CUST-00396,Aryan,Gupta,aryan.gupta.396@myntra.demo,9300000396,Kolkata,West Bengal,WHATSAPP,BRONZE,True,False,False,False
MYN-CUST-00397,Priya,Mehta,priya.mehta.397@myntra.demo,9300000397,Delhi,Delhi,EMAIL,SILVER,True,True,False,True
MYN-CUST-00398,Yash,Iyer,yash.iyer.398@myntra.demo,9300000398,Bangalore,Karnataka,EMAIL,SILVER,True,True,False,True
MYN-CUST-00399,Samar,Iyer,samar.iyer.399@myntra.demo,9300000399,Pune,Maharashtra,EMAIL,BRONZE,True,True,False,False
MYN-CUST-00400,Ananya,Iyer,ananya.iyer.400@myntra.demo,9300000400,Kolkata,West Bengal,EMAIL,GOLD,True,False,True,True
MYN-CUST-00401,Nisha,Sharma,nisha.sharma.401@myntra.demo,9300000401,Pune,Maharashtra,WHATSAPP,BRONZE,True,False,False,False
MYN-CUST-00402,Nisha,Singh,nisha.singh.402@myntra.demo,9300000402,Bangalore,Karnataka,WHATSAPP,GOLD,True,True,True,True
MYN-CUST-00403,Arjun,Das,arjun.das.403@myntra.demo,9300000403,Kolkata,West Bengal,WHATSAPP,BRONZE,True,False,True,True
MYN-CUST-00404,Rohan,Iyer,rohan.iyer.404@myntra.demo,9300000404,Ahmedabad,Gujarat,WHATSAPP,BRONZE,True,True,True,True
MYN-CUST-00405,Aryan,Saxena,aryan.saxena.405@myntra.demo,9300000405,Kolkata,West Bengal,WHATSAPP,BRONZE,True,True,True,True
MYN-CUST-00406,Aryan,Nair,aryan.nair.406@myntra.demo,9300000406,Mumbai,Maharashtra,SMS,SILVER,True,False,False,False
MYN-CUST-00407,Varun,Kapoor,varun.kapoor.407@myntra.demo,9300000407,Hyderabad,Telangana,SMS,PLATINUM,True,True,True,False
MYN-CUST-00408,Samar,Sharma,samar.sharma.408@myntra.demo,9300000408,Hyderabad,Telangana,WHATSAPP,SILVER,True,True,True,False
MYN-CUST-00409,Dev,Nair,dev.nair.409@myntra.demo,9300000409,Ahmedabad,Gujarat,SMS,SILVER,True,True,True,False
MYN-CUST-00410,Priya,Iyer,priya.iyer.410@myntra.demo,9300000410,Kolkata,West Bengal,EMAIL,SILVER,True,True,True,False
MYN-CUST-00411,Yash,Malhotra,yash.malhotra.411@myntra.demo,9300000411,Bangalore,Karnataka,RCS,SILVER,True,True,True,True
MYN-CUST-00412,Tanya,Sharma,tanya.sharma.412@myntra.demo,9300000412,Bangalore,Karnataka,EMAIL,BRONZE,True,True,True,False
MYN-CUST-00413,Aditi,Malhotra,aditi.malhotra.413@myntra.demo,9300000413,Ahmedabad,Gujarat,SMS,GOLD,True,True,True,False
MYN-CUST-00414,Simran,Saxena,simran.saxena.414@myntra.demo,9300000414,Kolkata,West Bengal,WHATSAPP,PLATINUM,True,True,True,False
MYN-CUST-00415,Varun,Sharma,varun.sharma.415@myntra.demo,9300000415,Chennai,Tamil Nadu,EMAIL,SILVER,True,True,True,True
MYN-CUST-00416,Aman,Das,aman.das.416@myntra.demo,9300000416,Bangalore,Karnataka,SMS,SILVER,True,True,True,True
MYN-CUST-00417,Kabir,Gupta,kabir.gupta.417@myntra.demo,9300000417,Ahmedabad,Gujarat,WHATSAPP,GOLD,True,True,True,False
MYN-CUST-00418,Sneha,Bose,sneha.bose.418@myntra.demo,9300000418,Ahmedabad,Gujarat,EMAIL,GOLD,True,True,False,False
MYN-CUST-00419,Dev,Saxena,dev.saxena.419@myntra.demo,9300000419,Bangalore,Karnataka,WHATSAPP,BRONZE,True,True,True,True
MYN-CUST-00420,Riya,Bose,riya.bose.420@myntra.demo,9300000420,Chennai,Tamil Nadu,WHATSAPP,BRONZE,True,True,True,True
MYN-CUST-00421,Kiara,Singh,kiara.singh.421@myntra.demo,9300000421,Chennai,Tamil Nadu,SMS,SILVER,True,True,True,True
MYN-CUST-00422,Pooja,Das,pooja.das.422@myntra.demo,9300000422,Hyderabad,Telangana,WHATSAPP,GOLD,True,True,False,True
MYN-CUST-00423,Riya,Patel,riya.patel.423@myntra.demo,9300000423,Chennai,Tamil Nadu,WHATSAPP,BRONZE,True,True,True,False
MYN-CUST-00424,Yash,Kapoor,yash.kapoor.424@myntra.demo,9300000424,Hyderabad,Telangana,SMS,BRONZE,True,False,True,False
MYN-CUST-00425,Samar,Das,samar.das.425@myntra.demo,9300000425,Bangalore,Karnataka,WHATSAPP,GOLD,True,True,False,False
MYN-CUST-00426,Karan,Sharma,karan.sharma.426@myntra.demo,9300000426,Pune,Maharashtra,WHATSAPP,GOLD,True,False,True,True
MYN-CUST-00427,Riya,Malhotra,riya.malhotra.427@myntra.demo,9300000427,Bangalore,Karnataka,EMAIL,BRONZE,True,True,True,True
MYN-CUST-00428,Neha,Kumar,neha.kumar.428@myntra.demo,9300000428,Kolkata,West Bengal,SMS,GOLD,True,True,True,False
MYN-CUST-00429,Karan,Gupta,karan.gupta.429@myntra.demo,9300000429,Hyderabad,Telangana,EMAIL,GOLD,True,True,True,True
MYN-CUST-00430,Samar,Mehta,samar.mehta.430@myntra.demo,9300000430,Ahmedabad,Gujarat,SMS,BRONZE,True,False,True,False
MYN-CUST-00431,Neha,Saxena,neha.saxena.431@myntra.demo,9300000431,Mumbai,Maharashtra,WHATSAPP,BRONZE,True,True,True,False
MYN-CUST-00432,Ananya,Kapoor,ananya.kapoor.432@myntra.demo,9300000432,Chennai,Tamil Nadu,WHATSAPP,BRONZE,True,True,True,False
MYN-CUST-00433,Simran,Saxena,simran.saxena.433@myntra.demo,9300000433,Chennai,Tamil Nadu,WHATSAPP,BRONZE,True,True,True,True
MYN-CUST-00434,Aditi,Patel,aditi.patel.434@myntra.demo,9300000434,Kolkata,West Bengal,WHATSAPP,PLATINUM,True,True,True,False
MYN-CUST-00435,Nisha,Saxena,nisha.saxena.435@myntra.demo,9300000435,Chennai,Tamil Nadu,WHATSAPP,SILVER,True,True,True,True
MYN-CUST-00436,Pooja,Jain,pooja.jain.436@myntra.demo,9300000436,Ahmedabad,Gujarat,SMS,PLATINUM,True,True,True,False
MYN-CUST-00437,Aman,Singh,aman.singh.437@myntra.demo,9300000437,Bangalore,Karnataka,WHATSAPP,GOLD,True,True,True,True
MYN-CUST-00438,Kiara,Mehta,kiara.mehta.438@myntra.demo,9300000438,Hyderabad,Telangana,RCS,GOLD,True,True,True,False
MYN-CUST-00439,Aditi,Jain,aditi.jain.439@myntra.demo,9300000439,Kolkata,West Bengal,WHATSAPP,BRONZE,False,True,False,False
MYN-CUST-00440,Rahul,Mehta,rahul.mehta.440@myntra.demo,9300000440,Hyderabad,Telangana,WHATSAPP,BRONZE,True,True,True,False
MYN-CUST-00441,Aman,Nair,aman.nair.441@myntra.demo,9300000441,Mumbai,Maharashtra,WHATSAPP,SILVER,True,True,True,True
MYN-CUST-00442,Riya,Gupta,riya.gupta.442@myntra.demo,9300000442,Bangalore,Karnataka,EMAIL,BRONZE,True,False,True,False
MYN-CUST-00443,Riya,Kumar,riya.kumar.443@myntra.demo,9300000443,Kolkata,West Bengal,SMS,GOLD,True,True,True,False
MYN-CUST-00444,Arjun,Sharma,arjun.sharma.444@myntra.demo,9300000444,Mumbai,Maharashtra,WHATSAPP,SILVER,True,True,False,False
MYN-CUST-00445,Varun,Gupta,varun.gupta.445@myntra.demo,9300000445,Kolkata,West Bengal,WHATSAPP,BRONZE,True,True,True,False
MYN-CUST-00446,Kabir,Mehta,kabir.mehta.446@myntra.demo,9300000446,Hyderabad,Telangana,WHATSAPP,BRONZE,True,True,True,False
MYN-CUST-00447,Aman,Patel,aman.patel.447@myntra.demo,9300000447,Ahmedabad,Gujarat,WHATSAPP,BRONZE,True,False,True,False
MYN-CUST-00448,Pooja,Verma,pooja.verma.448@myntra.demo,9300000448,Chennai,Tamil Nadu,EMAIL,BRONZE,True,True,True,False
MYN-CUST-00449,Arjun,Singh,arjun.singh.449@myntra.demo,9300000449,Kolkata,West Bengal,SMS,SILVER,True,True,True,False
MYN-CUST-00450,Rohan,Verma,rohan.verma.450@myntra.demo,9300000450,Pune,Maharashtra,WHATSAPP,GOLD,True,False,True,True
MYN-CUST-00451,Karan,Sharma,karan.sharma.451@myntra.demo,9300000451,Ahmedabad,Gujarat,RCS,PLATINUM,True,True,True,False
MYN-CUST-00452,Samar,Reddy,samar.reddy.452@myntra.demo,9300000452,Delhi,Delhi,EMAIL,SILVER,True,True,False,True
MYN-CUST-00453,Arjun,Mehta,arjun.mehta.453@myntra.demo,9300000453,Kolkata,West Bengal,WHATSAPP,SILVER,True,True,False,True
MYN-CUST-00454,Sneha,Iyer,sneha.iyer.454@myntra.demo,9300000454,Hyderabad,Telangana,WHATSAPP,SILVER,True,False,False,False
MYN-CUST-00455,Kiara,Mehta,kiara.mehta.455@myntra.demo,9300000455,Delhi,Delhi,WHATSAPP,SILVER,True,False,False,False
MYN-CUST-00456,Ananya,Nair,ananya.nair.456@myntra.demo,9300000456,Mumbai,Maharashtra,EMAIL,PLATINUM,True,True,True,False
MYN-CUST-00457,Riya,Malhotra,riya.malhotra.457@myntra.demo,9300000457,Bangalore,Karnataka,WHATSAPP,SILVER,True,True,True,False
MYN-CUST-00458,Meera,Kapoor,meera.kapoor.458@myntra.demo,9300000458,Hyderabad,Telangana,WHATSAPP,BRONZE,True,True,False,False
MYN-CUST-00459,Neha,Das,neha.das.459@myntra.demo,9300000459,Delhi,Delhi,WHATSAPP,SILVER,False,True,True,False
MYN-CUST-00460,Rohan,Patel,rohan.patel.460@myntra.demo,9300000460,Chennai,Tamil Nadu,EMAIL,BRONZE,True,True,True,True
MYN-CUST-00461,Dev,Singh,dev.singh.461@myntra.demo,9300000461,Ahmedabad,Gujarat,EMAIL,BRONZE,True,True,True,False
MYN-CUST-00462,Ishaan,Gupta,ishaan.gupta.462@myntra.demo,9300000462,Delhi,Delhi,WHATSAPP,PLATINUM,True,True,True,False
MYN-CUST-00463,Ananya,Patel,ananya.patel.463@myntra.demo,9300000463,Pune,Maharashtra,WHATSAPP,SILVER,True,True,True,True
MYN-CUST-00464,Aryan,Bose,aryan.bose.464@myntra.demo,9300000464,Ahmedabad,Gujarat,WHATSAPP,PLATINUM,True,True,False,False
MYN-CUST-00465,Aryan,Sharma,aryan.sharma.465@myntra.demo,9300000465,Pune,Maharashtra,WHATSAPP,GOLD,True,True,True,True
MYN-CUST-00466,Priya,Malhotra,priya.malhotra.466@myntra.demo,9300000466,Mumbai,Maharashtra,EMAIL,BRONZE,True,True,True,False
MYN-CUST-00467,Ishaan,Nair,ishaan.nair.467@myntra.demo,9300000467,Delhi,Delhi,WHATSAPP,GOLD,True,True,True,False
MYN-CUST-00468,Ananya,Verma,ananya.verma.468@myntra.demo,9300000468,Pune,Maharashtra,EMAIL,BRONZE,False,True,True,False
MYN-CUST-00469,Karan,Gupta,karan.gupta.469@myntra.demo,9300000469,Chennai,Tamil Nadu,WHATSAPP,GOLD,True,True,True,False
MYN-CUST-00470,Meera,Kapoor,meera.kapoor.470@myntra.demo,9300000470,Delhi,Delhi,WHATSAPP,BRONZE,True,True,False,False
MYN-CUST-00471,Ananya,Verma,ananya.verma.471@myntra.demo,9300000471,Bangalore,Karnataka,WHATSAPP,BRONZE,True,True,True,False
MYN-CUST-00472,Varun,Das,varun.das.472@myntra.demo,9300000472,Pune,Maharashtra,SMS,SILVER,True,True,False,True
MYN-CUST-00473,Kiara,Jain,kiara.jain.473@myntra.demo,9300000473,Bangalore,Karnataka,WHATSAPP,BRONZE,True,True,True,False
MYN-CUST-00474,Simran,Verma,simran.verma.474@myntra.demo,9300000474,Hyderabad,Telangana,EMAIL,GOLD,True,False,True,False
MYN-CUST-00475,Ananya,Jain,ananya.jain.475@myntra.demo,9300000475,Pune,Maharashtra,EMAIL,GOLD,False,True,True,False
MYN-CUST-00476,Neha,Iyer,neha.iyer.476@myntra.demo,9300000476,Kolkata,West Bengal,WHATSAPP,SILVER,False,True,True,False
MYN-CUST-00477,Priya,Mehta,priya.mehta.477@myntra.demo,9300000477,Delhi,Delhi,WHATSAPP,GOLD,True,True,False,True
MYN-CUST-00478,Kiara,Malhotra,kiara.malhotra.478@myntra.demo,9300000478,Ahmedabad,Gujarat,WHATSAPP,SILVER,True,True,True,False
MYN-CUST-00479,Aryan,Gupta,aryan.gupta.479@myntra.demo,9300000479,Bangalore,Karnataka,WHATSAPP,BRONZE,True,True,True,False
MYN-CUST-00480,Meera,Kumar,meera.kumar.480@myntra.demo,9300000480,Pune,Maharashtra,SMS,GOLD,True,True,False,False
MYN-CUST-00481,Kabir,Saxena,kabir.saxena.481@myntra.demo,9300000481,Pune,Maharashtra,SMS,GOLD,True,True,True,True
MYN-CUST-00482,Simran,Singh,simran.singh.482@myntra.demo,9300000482,Mumbai,Maharashtra,RCS,BRONZE,False,True,False,False
MYN-CUST-00483,Varun,Kapoor,varun.kapoor.483@myntra.demo,9300000483,Chennai,Tamil Nadu,SMS,BRONZE,True,True,False,False
MYN-CUST-00484,Simran,Gupta,simran.gupta.484@myntra.demo,9300000484,Kolkata,West Bengal,RCS,PLATINUM,True,False,True,False
MYN-CUST-00485,Rohan,Kapoor,rohan.kapoor.485@myntra.demo,9300000485,Hyderabad,Telangana,WHATSAPP,GOLD,False,True,True,False
MYN-CUST-00486,Pooja,Patel,pooja.patel.486@myntra.demo,9300000486,Chennai,Tamil Nadu,SMS,GOLD,True,True,True,False
MYN-CUST-00487,Priya,Saxena,priya.saxena.487@myntra.demo,9300000487,Mumbai,Maharashtra,EMAIL,PLATINUM,True,True,True,True
MYN-CUST-00488,Ishaan,Kapoor,ishaan.kapoor.488@myntra.demo,9300000488,Mumbai,Maharashtra,EMAIL,GOLD,False,False,True,False
MYN-CUST-00489,Priya,Das,priya.das.489@myntra.demo,9300000489,Mumbai,Maharashtra,WHATSAPP,BRONZE,False,True,True,True
MYN-CUST-00490,Dev,Saxena,dev.saxena.490@myntra.demo,9300000490,Chennai,Tamil Nadu,WHATSAPP,GOLD,True,True,True,False
MYN-CUST-00491,Yash,Mehta,yash.mehta.491@myntra.demo,9300000491,Pune,Maharashtra,EMAIL,BRONZE,True,False,True,False
MYN-CUST-00492,Neha,Jain,neha.jain.492@myntra.demo,9300000492,Chennai,Tamil Nadu,WHATSAPP,SILVER,False,True,True,False
MYN-CUST-00493,Riya,Reddy,riya.reddy.493@myntra.demo,9300000493,Pune,Maharashtra,SMS,GOLD,True,True,True,False
MYN-CUST-00494,Rahul,Bose,rahul.bose.494@myntra.demo,9300000494,Delhi,Delhi,EMAIL,GOLD,True,False,True,False
MYN-CUST-00495,Arjun,Reddy,arjun.reddy.495@myntra.demo,9300000495,Chennai,Tamil Nadu,EMAIL,BRONZE,True,True,True,True
MYN-CUST-00496,Aditi,Sharma,aditi.sharma.496@myntra.demo,9300000496,Ahmedabad,Gujarat,EMAIL,SILVER,True,True,True,False
MYN-CUST-00497,Priya,Kumar,priya.kumar.497@myntra.demo,9300000497,Pune,Maharashtra,RCS,GOLD,True,True,True,False
MYN-CUST-00498,Sneha,Kapoor,sneha.kapoor.498@myntra.demo,9300000498,Hyderabad,Telangana,SMS,SILVER,True,False,False,True
MYN-CUST-00499,Meera,Malhotra,meera.malhotra.499@myntra.demo,9300000499,Chennai,Tamil Nadu,WHATSAPP,PLATINUM,True,True,False,True
MYN-CUST-00500,Tanya,Jain,tanya.jain.500@myntra.demo,9300000500,Ahmedabad,Gujarat,SMS,BRONZE,True,True,True,False
